run_id,ddb_seconds,count_min,count_max,count_sum,zero_count,object_pixels,object_count_sum,object_zero_count,variance_min,variance_max,variance_sum,variance_nonfinite,variance_negative
229,1.0075378599999567,0,98,19507956,1,251352,8577435,0,0.0,36.89583206176758,191655.68987584114,0,0
230,1.0218764650001049,2,97,19619602,0,251352,8645532,0,0.0,22.24272918701172,188047.9642564226,0,0
231,1.0769267480000053,2,109,19718314,0,251352,8689237,0,0.0,32.1607551574707,189798.0693445485,0,0
232,1.0656607690000328,1,91,19611644,0,251352,8669852,0,0.0,23.53697967529297,190974.19236666523,0,0
233,1.0499484520000806,1,99,19537234,0,251352,8623342,0,0.0,40.85130310058594,188995.24873461202,0,0
234,1.097070679999888,1,93,19457002,0,251352,8578160,0,0.0,22.919921875,190087.11752504483,0,0
235,1.091545793000023,0,103,19535478,2,251352,8558762,0,0.0,18.60546875,191458.48296191264,0,0
236,1.019791572000031,2,94,19597868,0,251352,8682852,0,0.0,26.125,189642.01321824826,0,0
237,1.0300732079999761,2,93,19747880,0,251352,8720339,0,0.0,20.1328125,189137.25419184935,0,0
238,1.0375535069999842,1,95,19481313,0,251352,8588277,0,0.0,16.5390625,186488.28492663428,0,0
239,0.955366740000045,1,98,19523751,0,251352,8586393,0,0.0,18.767187118530273,190902.68715841603,0,0
240,1.0818107679999684,1,97,19524618,0,251352,8546759,0,0.0,22.6484375,191856.46319969837,0,0
241,1.051667911999857,1,91,19562416,0,251352,8656256,0,0.0,23.5546875,191665.00985383568,0,0
242,1.0237029290001374,2,103,19699830,0,251352,8745542,0,0.0,33.65299606323242,186896.5830017347,0,0
243,1.0499567320000551,1,101,19656380,0,251352,8617966,0,0.0,27.7734375,186673.0193747771,0,0
244,1.0707426429999032,1,93,19549723,0,251352,8640625,0,0.0,42.50390625,187231.9242986967,0,0
245,1.0743342270000085,1,104,19655528,0,251352,8695091,0,0.0,17.69047737121582,191700.07787687238,0,0
246,1.0739924469999096,1,109,19657337,0,251352,8687213,0,0.0,16.436147689819336,189020.1288888536,0,0
247,1.0789500349999344,1,98,19548668,0,251352,8652956,0,0.0,25.88671875,190625.1980787851,0,0
248,1.1115020710001318,0,93,19647600,3,251352,8663754,0,0.0,20.34375,186060.03032668307,0,0
249,1.0858858879998934,1,96,19590847,0,251352,8618178,0,0.0,35.820125579833984,190163.41519280523,0,0
250,1.1812786339999093,1,90,19686975,0,251352,8691757,0,0.0,37.341796875,187511.9038787824,0,0
251,1.1352735199998278,1,95,19716813,0,251352,8711116,0,0.0,24.145030975341797,191342.07691187668,0,0
252,1.3018690670000979,1,99,19577269,0,251352,8621276,0,0.0,15.859026908874512,191784.83254915196,0,0
253,1.2843931579998298,1,98,19704967,0,251352,8646869,0,0.0,34.96484375,188927.12028016895,0,0
254,1.3017869600000722,1,90,19612180,0,251352,8706639,0,0.0,25.09765625,188327.24174826662,0,0
255,1.3013950289998775,1,89,19593914,0,251352,8645797,0,0.0,29.910415649414062,188926.58748286217,0,0
256,1.3528567210000801,0,93,19579372,2,251352,8675226,0,0.0,48.32449722290039,191057.23431874113,0,0
