dataset,run_id,variant,accepted_train,weight_min,weight_median,weight_max,effective_sample_size,effective_fraction
s4,386,equal,52071,1.0,1.0,1.0,52071.0,1.0
s4,386,inverse_variance,52071,0.3529980480670929,1.0,4.0,32983.492713278036,0.633433057042846
s4,386,robust_confidence,52071,0.8333776593208313,1.0,1.0,52064.8697262449,0.9998822708656431
s4,386,combined,52071,0.35350659489631653,1.0,4.0,32990.11674273245,0.6335602685320514
s4,387,equal,52162,1.0,1.0,1.0,52162.0,1.0
s4,387,inverse_variance,52162,0.3528594672679901,1.0,4.0,32986.52135548487,0.6323860541291527
s4,387,robust_confidence,52162,0.8338413238525391,1.0,1.0,52156.057979045916,0.9998860852545132
s4,387,combined,52162,0.3234442472457886,1.0,4.0,32987.65571030892,0.6324078008954588
s4,388,equal,52248,1.0,1.0,1.0,52248.0,1.0
s4,388,inverse_variance,52248,0.35118284821510315,1.0,4.0,32991.80239791678,0.6314462256529777
s4,388,robust_confidence,52248,0.8338834047317505,1.0,1.0,52242.5732829973,0.9998961354118301
s4,388,combined,52248,0.31655412912368774,1.0,4.0,33001.247610727594,0.6316270021958275
s4,389,equal,51782,1.0,1.0,1.0,51782.0,1.0
s4,389,inverse_variance,51782,0.35235652327537537,1.0,4.0,32699.45459155587,0.6314830364133458
s4,389,robust_confidence,51782,0.8335747122764587,1.0,1.0,51775.993308620804,0.9998840003982234
s4,389,combined,51782,0.34686076641082764,1.0,4.0,32703.54075971286,0.6315619473893025
s4,390,equal,52089,1.0,1.0,1.0,52089.0,1.0
s4,390,inverse_variance,52089,0.3504161834716797,1.0,4.0,32834.482526976935,0.6303534820591091
s4,390,robust_confidence,52089,0.8336028456687927,1.0,1.0,52083.07058674028,0.999886167650373
s4,390,combined,52089,0.3196061849594116,1.0,4.0,32843.99527394277,0.630536106931267
s4,391,equal,51752,1.0,1.0,1.0,51752.0,1.0
s4,391,inverse_variance,51752,0.3495771884918213,1.0,4.0,32604.656332846767,0.6300173197721203
s4,391,robust_confidence,51752,0.833675742149353,1.0,1.0,51745.73870547117,0.999879013477183
s4,391,combined,51752,0.3501085937023163,1.0,4.0,32612.172676872673,0.6301625575218865
s4,392,equal,52225,1.0,1.0,1.0,52225.0,1.0
s4,392,inverse_variance,52225,0.34961065649986267,1.0,4.0,32915.06009144799,0.6302548605351458
s4,392,robust_confidence,52225,0.8338925242424011,1.0,1.0,52218.718522930045,0.9998797227942565
s4,392,combined,52225,0.35003525018692017,1.0,4.0,32919.45659282491,0.6303390443815204
s4,393,equal,51880,1.0,1.0,1.0,51880.0,1.0
s4,393,inverse_variance,51880,0.3500202000141144,1.0,4.0,32747.172732511477,0.6312099601486406
s4,393,robust_confidence,51880,0.833423912525177,1.0,1.0,51873.18131584224,0.9998685681542452
s4,393,combined,51880,0.3251240849494934,1.0,4.0,32761.08787929034,0.6314781780896365
s4,394,equal,52247,1.0,1.0,1.0,52247.0,1.0
s4,394,inverse_variance,52247,0.34923121333122253,1.0,4.0,33006.69455584644,0.6317433451843444
s4,394,robust_confidence,52247,0.8336083889007568,1.0,1.0,52240.854656529555,0.9998823790175427
s4,394,combined,52247,0.3288314640522003,1.0,4.0,33012.9847462766,0.6318637385165962
s4,395,equal,51812,1.0,1.0,1.0,51812.0,1.0
s4,395,inverse_variance,51812,0.3487883508205414,1.0,4.0,32687.975959225292,0.6308958534552863
s4,395,robust_confidence,51812,0.8335146903991699,1.0,1.0,51805.99784723469,0.9998841551616362
s4,395,combined,51812,0.3201583921909332,1.0,4.0,32692.92107777429,0.6309912969538772
s4,396,equal,52001,1.0,1.0,1.0,52001.0,1.0
s4,396,inverse_variance,52001,0.3474280834197998,1.0,4.0,32834.2691908755,0.6314161110531624
s4,396,robust_confidence,52001,0.8339304327964783,1.0,1.0,51995.58945135795,0.9998959529885569
s4,396,combined,52001,0.34701836109161377,1.0,4.0,32836.93873383203,0.6314674474304731
s4,397,equal,52249,1.0,1.0,1.0,52249.0,1.0
s4,397,inverse_variance,52249,0.34659984707832336,1.0,4.0,32999.90856971155,0.6315892853396534
s4,397,robust_confidence,52249,0.833564043045044,1.0,1.0,52243.31065055008,0.9998911108451851
s4,397,combined,52249,0.34694594144821167,1.0,4.0,33002.160468317736,0.631632384702439
s4,398,equal,52230,1.0,1.0,1.0,52230.0,1.0
s4,398,inverse_variance,52230,0.3473832607269287,1.0,4.0,33011.87299386547,0.6320481139932121
s4,398,robust_confidence,52230,0.8340216875076294,1.0,1.0,52223.763292434254,0.9998805914691605
s4,398,combined,52230,0.32199886441230774,1.0,4.0,33018.37241060159,0.6321725523760595
s4,399,equal,51857,1.0,1.0,1.0,51857.0,1.0
s4,399,inverse_variance,51857,0.3478071689605713,1.0,4.0,32730.504581969468,0.6311684937803859
s4,399,robust_confidence,51857,0.8334014415740967,1.0,1.0,51851.0866218901,0.9998859676010973
s4,399,combined,51857,0.34845665097236633,1.0,4.0,32744.638965203656,0.6314410583952726
s4,400,equal,52311,1.0,1.0,1.0,52311.0,1.0
s4,400,inverse_variance,52311,0.3472287356853485,1.0,4.0,33047.65329710651,0.631753422742951
s4,400,robust_confidence,52311,0.8335818648338318,1.0,1.0,52305.07650047023,0.999886763787162
s4,400,combined,52311,0.34252357482910156,1.0,4.0,33061.367517226034,0.6320155897846731
s4,401,equal,51718,1.0,1.0,1.0,51718.0,1.0
s4,401,inverse_variance,51718,0.34911301732063293,1.0,4.0,32709.289087262267,0.6324546403043866
s4,401,robust_confidence,51718,0.833604097366333,1.0,1.0,51711.95769480513,0.9998831682355298
s4,401,combined,51718,0.3435885012149811,1.0,4.0,32725.083919126144,0.6327600432949098
s4,402,equal,52170,1.0,1.0,1.0,52170.0,1.0
s4,402,inverse_variance,52170,0.35021737217903137,1.0,4.0,33047.551503500355,0.6334589132355828
s4,402,robust_confidence,52170,0.833453893661499,1.0,1.0,52164.42992032099,0.9998932321318955
s4,402,combined,52170,0.3507497310638428,1.0,4.0,33057.95952313721,0.6336584152412729
s4,403,equal,51670,1.0,1.0,1.0,51670.0,1.0
s4,403,inverse_variance,51670,0.34886330366134644,1.0,4.0,32662.935794329576,0.6321450705308608
s4,403,robust_confidence,51670,0.8333873748779297,1.0,1.0,51664.17558505758,0.9998872766606847
s4,403,combined,51670,0.324712336063385,1.0,4.0,32676.560542928077,0.6324087583303286
s4,404,equal,52172,1.0,1.0,1.0,52172.0,1.0
s4,404,inverse_variance,52172,0.34929192066192627,1.0,4.0,32973.97552768195,0.6320243718408716
s4,404,robust_confidence,52172,0.8336697220802307,1.0,1.0,52166.25671371249,0.9998899163097541
s4,404,combined,52172,0.3498173952102661,1.0,4.0,32981.8187164816,0.632174705138419
s4,405,equal,51952,1.0,1.0,1.0,51952.0,1.0
s4,405,inverse_variance,51952,0.34609898924827576,1.0,4.0,32941.96242617508,0.6340845862753134
s4,405,robust_confidence,51952,0.8333672881126404,1.0,1.0,51945.86374027488,0.9998818859769572
s4,405,combined,51952,0.3393499255180359,1.0,4.0,32954.989263417374,0.634335333835413
s4,406,equal,51619,1.0,1.0,1.0,51619.0,1.0
s4,406,inverse_variance,51619,0.3467464745044708,1.0,4.0,32735.467670616228,0.6341747742229843
s4,406,robust_confidence,51619,0.8339899778366089,1.0,1.0,51613.17979702609,0.999887246886342
s4,406,combined,51619,0.3093990683555603,1.0,4.0,32742.711947376145,0.6343151155073935
s4,407,equal,52062,1.0,1.0,1.0,52062.0,1.0
s4,407,inverse_variance,52062,0.3477939963340759,1.0,4.0,33020.14918079486,0.6342466516997975
s4,407,robust_confidence,52062,0.8340856432914734,1.0,1.0,52056.77784030651,0.9998996934483214
s4,407,combined,52062,0.34828096628189087,1.0,4.0,33028.27168302675,0.6344026676467818
s4,408,equal,52039,1.0,1.0,1.0,52039.0,1.0
s4,408,inverse_variance,52039,0.3488735854625702,1.0,4.0,33054.45448665039,0.6351861966342627
s4,408,robust_confidence,52039,0.8338867425918579,1.0,1.0,52032.6357562226,0.9998777024197736
s4,408,combined,52039,0.349424809217453,1.0,4.0,33062.765056101576,0.6353458955034028
s4,409,equal,51814,1.0,1.0,1.0,51814.0,1.0
s4,409,inverse_variance,51814,0.34896817803382874,1.0,4.0,33001.56106755957,0.6369236319828534
s4,409,robust_confidence,51814,0.8335619568824768,1.0,1.0,51808.08347920686,0.9998858123134069
s4,409,combined,51814,0.3494160771369934,1.0,4.0,33005.53608889521,0.6370003491121167
s4,410,equal,52168,1.0,1.0,1.0,52168.0,1.0
s4,410,inverse_variance,52168,0.3525460362434387,1.0,4.0,33325.29318641158,0.6388071842204336
s4,410,robust_confidence,52168,0.8337801694869995,1.0,1.0,52162.95418888971,0.9999032776585207
s4,410,combined,52168,0.3529442250728607,1.0,4.0,33329.13206717053,0.6388807711081608
s4,411,equal,51949,1.0,1.0,1.0,51949.0,1.0
s4,411,inverse_variance,51949,0.35129690170288086,1.0,4.0,33308.489040267734,0.6411767125501499
s4,411,robust_confidence,51949,0.8340038061141968,1.0,1.0,51943.33473345478,0.9998909456092472
s4,411,combined,51949,0.3110480308532715,1.0,4.0,33311.43673633346,0.6412334546638715
s4,412,equal,51766,1.0,1.0,1.0,51766.0,1.0
s4,412,inverse_variance,51766,0.35302066802978516,1.0,4.0,33226.05654961918,0.6418509552528527
s4,412,robust_confidence,51766,0.8347649574279785,1.0,1.0,51759.84398251694,0.9998810799079887
s4,412,combined,51766,0.31882357597351074,1.0,4.0,33227.60025078492,0.6418807760071267
s4,413,equal,52029,1.0,1.0,1.0,52029.0,1.0
s4,413,inverse_variance,52029,0.3528786301612854,1.0,4.0,33533.94110133581,0.6445240366206503
s4,413,robust_confidence,52029,0.8334395885467529,1.0,1.0,52023.10891180624,0.9998867729882611
s4,413,combined,52029,0.3348098397254944,1.0,4.0,33537.02730169381,0.6445833535469413
s4,414,equal,51885,1.0,1.0,1.0,51885.0,1.0
s4,414,inverse_variance,51885,0.35432156920433044,1.0,4.0,33502.49461668846,0.6457067479365609
s4,414,robust_confidence,51885,0.8333796858787537,1.0,1.0,51879.62056668623,0.9998963200671914
s4,414,combined,51885,0.3457176089286804,1.0,4.0,33500.595395354634,0.6456701434972465
s4,415,equal,52163,1.0,1.0,1.0,52163.0,1.0
s4,415,inverse_variance,52163,0.3547992408275604,1.0,4.0,33757.45129762421,0.6471531794111576
s4,415,robust_confidence,52163,0.833742082118988,1.0,1.0,52156.823827066684,0.9998815985864824
s4,415,combined,52163,0.302090585231781,1.0,4.0,33756.966990023466,0.6471438949068011
s4,416,equal,52406,1.0,1.0,1.0,52406.0,1.0
s4,416,inverse_variance,52406,0.35652557015419006,1.0,4.0,33981.163064337554,0.6484212316211417
s4,416,robust_confidence,52406,0.834082305431366,1.0,1.0,52400.74361459095,0.9998996987862259
s4,416,combined,52406,0.3262732923030853,1.0,4.0,33981.641127529576,0.648430353919963
s4,417,equal,52286,1.0,1.0,1.0,52286.0,1.0
s4,417,inverse_variance,52286,0.3571476638317108,1.0,4.0,33956.81113091749,0.6494436585494682
s4,417,robust_confidence,52286,0.8335961699485779,1.0,1.0,52280.102801789435,0.9998872126724063
s4,417,combined,52286,0.3314814269542694,1.0,4.0,33959.76124495334,0.6495000811871886
s4,418,equal,51951,1.0,1.0,1.0,51951.0,1.0
s4,418,inverse_variance,51951,0.3575325310230255,1.0,4.0,33762.40537167285,0.6498894221799937
s4,418,robust_confidence,51951,0.8333878517150879,1.0,1.0,51945.383306649885,0.9998918847885485
s4,418,combined,51951,0.3089603781700134,1.0,4.0,33765.8043770064,0.6499548493196744
s4,419,equal,52028,1.0,1.0,1.0,52028.0,1.0
s4,419,inverse_variance,52028,0.3578100800514221,1.0,4.0,33801.36465520821,0.6496764176060622
s4,419,robust_confidence,52028,0.833486020565033,1.0,1.0,52022.347261481875,0.9998913519928092
s4,419,combined,52028,0.3581157624721527,1.0,4.0,33800.1786644022,0.6496536223649227
s4,420,equal,51971,1.0,1.0,1.0,51971.0,1.0
s4,420,inverse_variance,51971,0.3583502471446991,1.0,4.0,33778.03904355301,0.6499401405313158
s4,420,robust_confidence,51971,0.8335930109024048,1.0,1.0,51965.26957170368,0.9998897379635504
s4,420,combined,51971,0.3586123585700989,1.0,4.0,33774.3559264368,0.6498692718330762
s4,421,equal,52159,1.0,1.0,1.0,52159.0,1.0
s4,421,inverse_variance,52159,0.35772448778152466,1.0,4.0,33880.38729090133,0.64955975557241
s4,421,robust_confidence,52159,0.833558976650238,1.0,1.0,52153.54578370357,0.9998954309650027
s4,421,combined,52159,0.3579646944999695,1.0,4.0,33876.30528670534,0.6494814947891129
s4,422,equal,52015,1.0,1.0,1.0,52015.0,1.0
s4,422,inverse_variance,52015,0.3564438223838806,1.0,4.0,33719.856147772945,0.6482717706002681
s4,422,robust_confidence,52015,0.8335551023483276,1.0,1.0,52009.16103301427,0.9998877445547298
s4,422,combined,52015,0.33619964122772217,1.0,4.0,33715.21073535022,0.648182461508223
s4,423,equal,51840,1.0,1.0,1.0,51840.0,1.0
s4,423,inverse_variance,51840,0.35623228549957275,1.0,4.0,33570.82677532243,0.6475853930424851
s4,423,robust_confidence,51840,0.8337070345878601,1.0,1.0,51834.78211111313,0.9998993462791884
s4,423,combined,51840,0.33976608514785767,1.0,4.0,33566.71463414975,0.6475060693315924
s4,424,equal,52242,1.0,1.0,1.0,52242.0,1.0
s4,424,inverse_variance,52242,0.3557347059249878,1.0,4.0,33734.617562925974,0.6457374825413646
s4,424,robust_confidence,52242,0.833444356918335,1.0,1.0,52236.50979977614,0.9998949083070353
s4,424,combined,52242,0.32042890787124634,1.0,4.0,33731.4304057005,0.6456764749760825
s4,425,equal,51877,1.0,1.0,1.0,51877.0,1.0
s4,425,inverse_variance,51877,0.35511142015457153,1.0,4.0,33407.01687547003,0.6439658591566596
s4,425,robust_confidence,51877,0.8334806561470032,1.0,1.0,51871.213390769706,0.9998884552069262
s4,425,combined,51877,0.3554208278656006,1.0,4.0,33405.79473473163,0.643942300725401
s4,426,equal,51780,1.0,1.0,1.0,51780.0,1.0
s4,426,inverse_variance,51780,0.3534063994884491,1.0,4.0,33254.16083548757,0.6422201783601308
s4,426,robust_confidence,51780,0.8333814740180969,1.0,1.0,51774.45513330795,0.9998929148958662
s4,426,combined,51780,0.3330898880958557,1.0,4.0,33252.34498235338,0.6421851097403125
s4,427,equal,52361,1.0,1.0,1.0,52361.0,1.0
s4,427,inverse_variance,52361,0.352749764919281,1.0,4.0,33602.53166352253,0.6417473246027107
s4,427,robust_confidence,52361,0.8336796760559082,1.0,1.0,52355.29972034207,0.9998911350115939
s4,427,combined,52361,0.3530764877796173,1.0,4.0,33601.99465178817,0.641737068653925
s4,428,equal,52126,1.0,1.0,1.0,52126.0,1.0
s4,428,inverse_variance,52126,0.3509652614593506,1.0,4.0,33398.486705148964,0.6407260619489116
s4,428,robust_confidence,52126,0.8334468603134155,1.0,1.0,52120.18720044066,0.9998884856010564
s4,428,combined,52126,0.3512868285179138,1.0,4.0,33397.229422522716,0.6407019418816468
s4,429,equal,51386,1.0,1.0,1.0,51386.0,1.0
s4,429,inverse_variance,51386,0.35108402371406555,1.0,4.0,32831.23399153584,0.6389139841889978
s4,429,robust_confidence,51386,0.8336730599403381,1.0,1.0,51380.43798517721,0.9998917601132061
s4,429,combined,51386,0.3513641655445099,1.0,4.0,32829.652160206155,0.6388832008758447
s4,430,equal,52101,1.0,1.0,1.0,52101.0,1.0
s4,430,inverse_variance,52101,0.3504489064216614,1.0,4.0,33248.739007976146,0.6381593253099969
s4,430,robust_confidence,52101,0.8337120413780212,1.0,1.0,52094.671541858086,0.9998785348046695
s4,430,combined,52101,0.344973087310791,1.0,4.0,33250.45532565787,0.638192267435517
s4,431,equal,52164,1.0,1.0,1.0,52164.0,1.0
s4,431,inverse_variance,52164,0.3507551848888397,1.0,4.0,33291.46553940419,0.638207682298217
s4,431,robust_confidence,52164,0.8336532115936279,1.0,1.0,52158.36955945377,0.9998920627147797
s4,431,combined,52164,0.35110756754875183,1.0,4.0,33292.05281200258,0.6382189404954102
s4,432,equal,51856,1.0,1.0,1.0,51856.0,1.0
s4,432,inverse_variance,51856,0.34990909695625305,1.0,4.0,33056.35510167212,0.6374644226641492
s4,432,robust_confidence,51856,0.8339589238166809,1.0,1.0,51850.45989050307,0.9998931635780445
s4,432,combined,51856,0.3371749818325043,1.0,4.0,33055.75719744595,0.6374528925764801
s4,433,equal,51867,1.0,1.0,1.0,51867.0,1.0
s4,433,inverse_variance,51867,0.3503483831882477,1.0,4.0,33161.751053977576,0.6393612712124777
s4,433,robust_confidence,51867,0.8333597183227539,1.0,1.0,51861.384507207695,0.9998917328399116
s4,433,combined,51867,0.35061681270599365,1.0,4.0,33159.65357046625,0.6393208315589152
s4,434,equal,52258,1.0,1.0,1.0,52258.0,1.0
s4,434,inverse_variance,52258,0.3507818877696991,1.0,4.0,33426.41393018231,0.6396420439010737
s4,434,robust_confidence,52258,0.8333939909934998,1.0,1.0,52251.57980087656,0.9998771441860875
s4,434,combined,52258,0.3250030279159546,1.0,4.0,33421.55593028787,0.6395490820599309
s4,435,equal,51929,1.0,1.0,1.0,51929.0,1.0
s4,435,inverse_variance,51929,0.34990906715393066,1.0,4.0,33245.85430640611,0.6402174951646692
s4,435,robust_confidence,51929,0.8333361744880676,1.0,1.0,51923.400889556026,0.999892177580081
s4,435,combined,51929,0.3502305746078491,1.0,4.0,33244.21455482319,0.6401859183659072
s4,436,equal,52459,1.0,1.0,1.0,52459.0,1.0
s4,436,inverse_variance,52459,0.35061028599739075,1.0,4.0,33570.718562736685,0.6399420225840501
s4,436,robust_confidence,52459,0.8335263133049011,1.0,1.0,52453.02614009333,0.9998861232599426
s4,436,combined,52459,0.3217445909976959,1.0,4.0,33568.07818330847,0.6398916903354709
s4,437,equal,52295,1.0,1.0,1.0,52295.0,1.0
s4,437,inverse_variance,52295,0.34954017400741577,1.0,4.0,33473.706690424624,0.6400938271426451
s4,437,robust_confidence,52295,0.833355724811554,1.0,1.0,52289.108460094154,0.999887340282898
s4,437,combined,52295,0.3498000204563141,1.0,4.0,33469.41151638488,0.6400116935918324
s4,438,equal,51531,1.0,1.0,1.0,51531.0,1.0
s4,438,inverse_variance,51531,0.34997299313545227,1.0,4.0,32924.96817941813,0.6389351687220921
s4,438,robust_confidence,51531,0.8334550261497498,1.0,1.0,51524.87133271455,0.9998810683416691
s4,438,combined,51531,0.33183753490448,1.0,4.0,32919.00729753846,0.6388194930728777
s4,439,equal,52212,1.0,1.0,1.0,52212.0,1.0
s4,439,inverse_variance,52212,0.3486553132534027,1.0,4.0,33275.40764405934,0.6373134077234992
s4,439,robust_confidence,52212,0.8333583474159241,1.0,1.0,52206.09771969592,0.9998869554833356
s4,439,combined,52212,0.3489813506603241,1.0,4.0,33274.39282408517,0.6372939711959926
s4,440,equal,51960,1.0,1.0,1.0,51960.0,1.0
s4,440,inverse_variance,51960,0.3478822708129883,1.0,4.0,33062.75110420359,0.6363116070862893
s4,440,robust_confidence,51960,0.8334327340126038,1.0,1.0,51954.004254013045,0.9998846084298123
s4,440,combined,51960,0.3104245960712433,1.0,4.0,33061.37844412752,0.6362851894558799
s4,441,equal,51771,1.0,1.0,1.0,51771.0,1.0
s4,441,inverse_variance,51771,0.3459146320819855,1.0,4.0,32814.19111453149,0.633833441782687
s4,441,robust_confidence,51771,0.8333378434181213,1.0,1.0,51764.968199290524,0.9998834907436697
s4,441,combined,51771,0.3461152911186218,1.0,4.0,32807.37161106614,0.6337017173913222
s4,442,equal,52110,1.0,1.0,1.0,52110.0,1.0
s4,442,inverse_variance,52110,0.34623557329177856,1.0,4.0,32967.10051414408,0.6326444159306098
s4,442,robust_confidence,52110,0.8333715200424194,1.0,1.0,52104.32938498527,0.9998911799076045
s4,442,combined,52110,0.32532528042793274,1.0,4.0,32965.073631849686,0.6326055197054248
s4,443,equal,52265,1.0,1.0,1.0,52265.0,1.0
s4,443,inverse_variance,52265,0.34490880370140076,1.0,4.0,32999.571684112,0.631389489794547
s4,443,robust_confidence,52265,0.8334513902664185,1.0,1.0,52259.454260550396,0.9998938919075939
s4,443,combined,52265,0.3209029734134674,1.0,4.0,32997.118872259285,0.6313425594998429
s4,444,equal,52124,1.0,1.0,1.0,52124.0,1.0
s4,444,inverse_variance,52124,0.3446597456932068,1.0,4.0,32873.77535484082,0.6306840487077128
s4,444,robust_confidence,52124,0.8334463238716125,1.0,1.0,52117.721115904984,0.999879539480949
s4,444,combined,52124,0.33227431774139404,1.0,4.0,32870.928721703014,0.6306294359930745
s4,445,equal,52154,1.0,1.0,1.0,52154.0,1.0
s4,445,inverse_variance,52154,0.3441665470600128,1.0,4.0,32897.43041616001,0.6307748287026883
s4,445,robust_confidence,52154,0.8339312672615051,1.0,1.0,52148.01818421958,0.9998853047555236
s4,445,combined,52154,0.34458887577056885,1.0,4.0,32900.63583040313,0.6308362892664634
s4,446,equal,51718,1.0,1.0,1.0,51718.0,1.0
s4,446,inverse_variance,51718,0.3435676693916321,1.0,4.0,32640.671193622882,0.6311278702506454
s4,446,robust_confidence,51718,0.8333954215049744,1.0,1.0,51712.081392769156,0.9998855600133253
s4,446,combined,51718,0.34399157762527466,1.0,4.0,32643.871349930374,0.6311897472819981
s4,447,equal,52033,1.0,1.0,1.0,52033.0,1.0
s4,447,inverse_variance,52033,0.3433925211429596,1.0,4.0,32857.73824626761,0.6314788354749411
s4,447,robust_confidence,52033,0.83335280418396,1.0,1.0,52027.62786311732,0.999896755196074
s4,447,combined,52033,0.30641672015190125,1.0,4.0,32861.05055778192,0.6315424933750104
s4,448,equal,52245,1.0,1.0,1.0,52245.0,1.0
s4,448,inverse_variance,52245,0.3446227014064789,1.0,4.0,33043.484337800066,0.6324717071069015
s4,448,robust_confidence,52245,0.8340156078338623,1.0,1.0,52239.58453462496,0.9998963448105075
s4,448,combined,52245,0.3242894411087036,1.0,4.0,33045.69857624102,0.6325140889317833
s4,449,equal,52048,1.0,1.0,1.0,52048.0,1.0
s4,449,inverse_variance,52048,0.34365421533584595,1.0,4.0,33023.90984000198,0.6344895066093218
s4,449,robust_confidence,52048,0.8334195613861084,1.0,1.0,52042.20759139168,0.9998887102557578
s4,449,combined,52048,0.3388456106185913,1.0,4.0,33034.10040719032,0.6346852983244375
s4,450,equal,51981,1.0,1.0,1.0,51981.0,1.0
s4,450,inverse_variance,51981,0.3430078625679016,1.0,4.0,33074.406594271626,0.6362787671316755
s4,450,robust_confidence,51981,0.8335021734237671,1.0,1.0,51975.4381746615,0.9998930027252555
s4,450,combined,51981,0.3237461447715759,1.0,4.0,33077.384113465734,0.6363360480457424
s4,451,equal,52450,1.0,1.0,1.0,52450.0,1.0
s4,451,inverse_variance,52450,0.3422309458255768,1.0,4.0,33420.41220808411,0.63718612408168
s4,451,robust_confidence,52450,0.8334185481071472,1.0,1.0,52444.064994720255,0.9998868445132556
s4,451,combined,52450,0.32507720589637756,1.0,4.0,33430.98037709,0.6373876144345091
s4,452,equal,52031,1.0,1.0,1.0,52031.0,1.0
s4,452,inverse_variance,52031,0.3421400487422943,1.0,4.0,33236.064674852176,0.638774282155872
s4,452,robust_confidence,52031,0.8336291313171387,1.0,1.0,52025.05323844156,0.9998857073368099
s4,452,combined,52031,0.29691651463508606,1.0,4.0,33247.00809859777,0.6389846072264183
s4,453,equal,52049,1.0,1.0,1.0,52049.0,1.0
s4,453,inverse_variance,52049,0.34036093950271606,1.0,4.0,33361.17388151967,0.6409570574174273
s4,453,robust_confidence,52049,0.8334991931915283,1.0,1.0,52042.80263264057,0.9998809320571109
s4,453,combined,52049,0.29319196939468384,1.0,4.0,33367.86745065823,0.6410856587188656
s4,454,equal,51951,1.0,1.0,1.0,51951.0,1.0
s4,454,inverse_variance,51951,0.34049221873283386,1.0,4.0,33367.25184334792,0.6422831484157748
s4,454,robust_confidence,51951,0.8333742022514343,1.0,1.0,51945.621590817966,0.9998964714984883
s4,454,combined,51951,0.34093791246414185,1.0,4.0,33371.68213914019,0.6423684267702294
s4,455,equal,52225,1.0,1.0,1.0,52225.0,1.0
s4,455,inverse_variance,52225,0.3396838903427124,1.0,4.0,33606.15544010528,0.6434878973691772
s4,455,robust_confidence,52225,0.8333885669708252,1.0,1.0,52219.25666853544,0.9998900271619998
s4,455,combined,52225,0.29741522669792175,1.0,4.0,33614.02292690527,0.6436385433586457
s4,456,equal,51968,1.0,1.0,1.0,51968.0,1.0
s4,456,inverse_variance,51968,0.3403085172176361,1.0,4.0,33463.70752679245,0.6439291011159262
s4,456,robust_confidence,51968,0.8338181376457214,1.0,1.0,51962.131224533056,0.9998870694375973
s4,456,combined,51968,0.32129696011543274,1.0,4.0,33473.88418961416,0.6441249266782282
s4,457,equal,52159,1.0,1.0,1.0,52159.0,1.0
s4,457,inverse_variance,52159,0.3395025134086609,1.0,4.0,33589.2080115343,0.6439772237108514
s4,457,robust_confidence,52159,0.8339423537254333,1.0,1.0,52153.19092120445,0.9998886274891092
s4,457,combined,52159,0.33635056018829346,1.0,4.0,33594.5825237651,0.6440802646478095
s4,458,equal,52156,1.0,1.0,1.0,52156.0,1.0
s4,458,inverse_variance,52156,0.33694106340408325,1.0,4.0,33514.07286382967,0.6425736801869328
s4,458,robust_confidence,52156,0.8333848118782043,1.0,1.0,52150.69744038504,0.9998983327016074
s4,458,combined,52156,0.33750608563423157,1.0,4.0,33525.41469992532,0.6427911400399824
s4,459,equal,51762,1.0,1.0,1.0,51762.0,1.0
s4,459,inverse_variance,51762,0.33820217847824097,1.0,4.0,33192.86897374085,0.6412593982794492
s4,459,robust_confidence,51762,0.8336181640625,1.0,1.0,51756.43136753848,0.9998924185220524
s4,459,combined,51762,0.3229084312915802,1.0,4.0,33209.211941603295,0.6415751312082859
s4,460,equal,51809,1.0,1.0,1.0,51809.0,1.0
s4,460,inverse_variance,51809,0.33669009804725647,1.0,4.0,33106.93314583109,0.6390189570505336
s4,460,robust_confidence,51809,0.8339254856109619,1.0,1.0,51803.49943913518,0.999893830012839
s4,460,combined,51809,0.3176819384098053,1.0,4.0,33126.45692018112,0.639395798416899
s4,461,equal,52229,1.0,1.0,1.0,52229.0,1.0
s4,461,inverse_variance,52229,0.33694103360176086,1.0,4.0,33332.15209408671,0.6381924236360396
s4,461,robust_confidence,52229,0.8334497213363647,1.0,1.0,52222.97297472504,0.99988460385466
s4,461,combined,52229,0.29240936040878296,1.0,4.0,33352.50346107093,0.6385820800909635
s4,462,equal,52129,1.0,1.0,1.0,52129.0,1.0
s4,462,inverse_variance,52129,0.3342956006526947,1.0,4.0,33205.44414073839,0.6369860181614532
s4,462,robust_confidence,52129,0.8334112763404846,1.0,1.0,52123.378950152524,0.9998921703879323
s4,462,combined,52129,0.3150050938129425,1.0,4.0,33215.32031223033,0.6371754745387468
s4,463,equal,51721,1.0,1.0,1.0,51721.0,1.0
s4,463,inverse_variance,51721,0.3333856761455536,1.0,4.0,32881.65532464077,0.6357505718110781
s4,463,robust_confidence,51721,0.8336116671562195,1.0,1.0,51714.96976493288,0.9998834083821442
s4,463,combined,51721,0.31150615215301514,1.0,4.0,32905.389733339,0.6362094648854236
s4,464,equal,52157,1.0,1.0,1.0,52157.0,1.0
s4,464,inverse_variance,52157,0.3355819880962372,1.0,4.0,33183.269281916706,0.6362189021975325
s4,464,robust_confidence,52157,0.8333695530891418,1.0,1.0,52150.61556476247,0.9998775919773466
s4,464,combined,52157,0.2998678386211395,1.0,4.0,33213.58022448445,0.6368000503189304
s4,465,equal,52069,1.0,1.0,1.0,52069.0,1.0
s4,465,inverse_variance,52069,0.3337100148200989,1.0,4.0,33081.2805741746,0.6353354313348556
s4,465,robust_confidence,52069,0.8336217999458313,1.0,1.0,52063.131975193,0.9998873029094663
s4,465,combined,52069,0.33007481694221497,1.0,4.0,33090.38057208349,0.6355101993908755
