dataset,candidate,run_id,reused,finite
s4,median_mad,450,True,True
s4,median_mad,451,True,True
s4,median_mad,452,True,True
s4,median_mad,453,True,True
s4,median_mad,454,True,True
s4,median_mad,455,True,True
s4,median_mad,456,True,True
s4,median_mad,457,True,True
s4,median_mad,458,True,True
s4,median_mad,459,True,True
s4,median_mad,460,True,True
s4,median_mad,461,True,True
s4,median_mad,462,True,True
s4,median_mad,463,True,True
s4,median_mad,464,True,True
s4,median_mad,465,True,True
s4,median_mad,466,True,True
s4,median_mad,467,True,True
s4,median_mad,468,True,True
s4,median_mad,469,True,True
s4,median_mad,470,True,True
s4,median_mad,471,True,True
s4,median_mad,472,True,True
s4,median_mad,473,True,True
s4,median_mad,474,True,True
s4,median_mad,475,True,True
s4,median_mad,476,True,True
s4,median_mad,477,True,True
s4,median_mad,478,True,True
s4,median_mad,479,True,True
s4,median_mad,480,True,True
s4,median_mad,481,True,True
s4,median_mad,482,True,True
s4,median_mad,483,True,True
s4,median_mad,484,True,True
s4,median_mad,485,True,True
s4,median_mad,486,True,True
s4,median_mad,487,True,True
s4,median_mad,488,True,True
s4,median_mad,489,True,True
s4,median_mad,490,True,True
s4,median_mad,491,True,True
s4,median_mad,492,True,True
s4,median_mad,493,True,True
s4,median_mad,494,True,True
s4,median_mad,495,True,True
s4,median_mad,496,True,True
s4,median_mad,497,True,True
s4,median_mad,498,True,True
s4,median_mad,499,True,True
s4,median_mad,500,True,True
s4,median_mad,501,True,True
s4,median_mad,502,True,True
s4,median_mad,503,True,True
s4,median_mad,504,True,True
s4,median_mad,505,True,True
s4,median_mad,506,True,True
s4,median_mad,507,True,True
s4,median_mad,508,True,True
s4,median_mad,509,True,True
s4,median_mad,510,True,True
s4,median_mad,511,True,True
s4,median_mad,512,True,True
s4,median_mad,513,True,True
s4,median_mad,514,True,True
s4,median_mad,515,True,True
s4,median_mad,516,True,True
s4,median_mad,517,True,True
s4,median_mad,518,True,True
s4,median_mad,519,True,True
s4,median_mad,520,True,True
s4,median_mad,521,True,True
s4,median_mad,522,True,True
s4,median_mad,523,True,True
s4,median_mad,524,True,True
s4,median_mad,525,True,True
s4,median_mad,526,True,True
s4,median_mad,527,True,True
s4,median_mad,528,True,True
s4,median_mad,529,True,True
s4,median_mad,530,True,True
s4,median_mad,531,True,True
s4,median_mad,532,True,True
s4,median_mad,533,True,True
s4,median_mad,534,True,True
s4,median_mad,535,True,True
s4,median_mad,536,True,True
s4,median_mad,537,True,True
s4,median_mad,538,True,True
s4,median_mad,539,True,True
s4,median_mad,540,True,True
s4,median_mad,541,True,True
s4,median_mad,542,True,True
s4,median_mad,543,True,True
s4,median_mad,544,True,True
s4,median_mad,545,True,True
s4,median_mad,546,True,True
s4,median_mad,547,True,True
s4,median_mad,548,True,True
s4,median_mad,549,True,True
s4,median_mad,550,True,True
s4,median_mad,551,True,True
s4,median_mad,552,True,True
s4,median_mad,553,True,True
s4,median_mad,554,True,True
s4,median_mad,555,True,True
s4,median_mad,556,True,True
s4,median_mad,557,True,True
s4,median_mad,558,True,True
s4,median_mad,559,True,True
s4,median_mad,560,True,True
s4,median_mad,561,True,True
s4,median_mad,562,True,True
s4,median_mad,563,True,True
s4,median_mad,564,True,True
s4,median_mad,565,True,True
s4,median_mad,566,True,True
s4,median_mad,567,True,True
s4,median_mad,568,True,True
s4,median_mad,569,True,True
s4,median_mad,570,True,True
s4,median_mad,571,True,True
s4,median_mad,572,True,True
s4,median_mad,573,True,True
s4,median_mad,574,True,True
s4,median_mad,575,True,True
s4,median_mad,576,True,True
s4,median_mad,577,True,True
s4,median_mad,578,True,True
s4,median_mad,579,True,True
s4,median_mad,580,True,True
s4,median_mad,581,True,True
s4,median_mad,582,True,True
s4,median_mad,583,True,True
s4,median_mad,584,True,True
s4,median_mad,585,True,True
s4,median_mad,586,True,True
s4,median_mad,587,True,True
s4,median_mad,588,True,True
s4,median_mad,589,True,True
s4,median_mad,590,True,True
s4,median_mad,591,True,True
s4,median_mad,592,True,True
s4,median_mad,593,True,True
s4,median_mad,594,True,True
s4,median_mad,595,True,True
s4,median_mad,596,True,True
s4,median_mad,597,True,True
s4,median_mad,598,True,True
s4,median_mad,599,True,True
s4,median_mad,600,True,True
s4,median_mad,601,True,True
s4,median_mad,602,True,True
s4,median_mad,603,True,True
s4,median_mad,604,True,True
s4,median_mad,605,True,True
s4,median_mad,606,True,True
s4,median_mad,607,True,True
s4,median_mad,608,True,True
s4,median_mad,609,True,True
s4,median_mad,610,True,True
s4,median_mad,611,True,True
s4,median_mad,612,True,True
s4,median_mad,613,True,True
s4,median_mad,614,True,True
s4,median_mad,615,True,True
s4,median_mad,616,True,True
s4,median_mad,617,True,True
s4,median_mad,618,True,True
s4,median_mad,619,True,True
s4,median_mad,620,True,True
s4,median_mad,621,True,True
s4,median_mad,622,True,True
s4,median_mad,623,True,True
s4,median_mad,624,True,True
s4,median_mad,625,True,True
s4,median_mad,626,True,True
s4,median_mad,627,True,True
s4,median_mad,628,True,True
s4,median_mad,629,True,True
s4,median_mad,630,True,True
s4,median_mad,631,True,True
s4,median_mad,632,True,True
s4,median_mad,633,True,True
s4,median_mad,634,True,True
s4,median_mad,635,True,True
s4,median_mad,636,True,True
s4,median_mad,637,True,True
s4,median_mad,638,True,True
s4,median_mad,639,True,True
s4,median_mad,640,True,True
s4,median_mad,641,True,True
s4,median_mad,642,True,True
s4,median_mad,643,True,True
s4,median_mad,644,True,True
s4,median_mad,645,True,True
s4,median_mad,646,True,True
s4,median_mad,647,True,True
s4,median_mad,648,True,True
s4,median_mad,649,True,True
s4,median_mad,650,True,True
s4,median_mad,651,True,True
s4,median_mad,652,True,True
s4,median_mad,653,True,True
s4,median_mad,654,True,True
s4,median_mad,655,True,True
s4,median_mad,656,True,True
s4,median_mad,657,True,True
s4,median_mad,658,True,True
s4,median_mad,659,True,True
s4,median_mad,660,True,True
s4,median_mad,661,True,True
s4,median_mad,662,True,True
s4,median_mad,663,True,True
s4,median_mad,664,True,True
s4,median_mad,665,True,True
s4,median_mad,666,True,True
s4,median_mad,667,True,True
s4,median_mad,668,True,True
s4,median_mad,669,True,True
s4,median_mad,670,True,True
s4,median_mad,671,True,True
s4,median_mad,672,True,True
s4,median_mad,673,True,True
s4,median_mad,674,True,True
s4,median_mad,675,True,True
s4,median_mad,676,True,True
s4,median_mad,677,True,True
s4,median_mad,678,True,True
s4,median_mad,679,True,True
s4,median_mad,680,True,True
s4,median_mad,681,True,True
s4,median_mad,682,True,True
s4,median_mad,683,True,True
s4,median_mad,684,True,True
s4,median_mad,685,True,True
s4,median_mad,686,True,True
s4,median_mad,687,True,True
s4,median_mad,688,True,True
s4,median_mad,689,True,True
s4,median_mad,690,True,True
s4,median_mad,691,True,True
s4,median_mad,692,True,True
s4,median_mad,693,True,True
s4,median_mad,694,True,True
s4,median_mad,695,True,True
s4,median_mad,696,True,True
s4,median_mad,697,True,True
s4,median_mad,698,True,True
s4,median_mad,699,True,True
s4,median_mad,700,True,True
s4,median_mad,701,True,True
s4,median_mad,702,True,True
s4,median_mad,703,True,True
s4,median_mad,704,True,True
s4,median_mad,705,True,True
s4,median_mad,706,True,True
s4,median_mad,707,True,True
s4,median_mad,708,True,True
s4,median_mad,709,True,True
s4,median_mad,710,True,True
s4,median_mad,711,True,True
s4,median_mad,712,True,True
s4,median_mad,713,True,True
s4,median_mad,714,True,True
s4,median_mad,715,True,True
s4,median_mad,716,True,True
s4,median_mad,717,True,True
s4,median_mad,718,True,True
s4,median_mad,719,True,True
