dataset,candidate,run_id,reused,finite
s2,robust_mahalanobis,436,True,True
s2,robust_mahalanobis,437,True,True
s2,robust_mahalanobis,438,True,True
s2,robust_mahalanobis,439,True,True
s2,robust_mahalanobis,440,True,True
s2,robust_mahalanobis,441,True,True
s2,robust_mahalanobis,442,True,True
s2,robust_mahalanobis,443,True,True
s2,robust_mahalanobis,444,True,True
s2,robust_mahalanobis,445,True,True
s2,robust_mahalanobis,446,True,True
s2,robust_mahalanobis,447,True,True
s2,robust_mahalanobis,448,True,True
s2,robust_mahalanobis,449,True,True
s2,robust_mahalanobis,450,True,True
s2,robust_mahalanobis,451,True,True
s2,robust_mahalanobis,452,True,True
s2,robust_mahalanobis,453,True,True
s2,robust_mahalanobis,454,True,True
s2,robust_mahalanobis,455,True,True
s2,robust_mahalanobis,456,True,True
s2,robust_mahalanobis,457,True,True
s2,robust_mahalanobis,458,True,True
s2,robust_mahalanobis,459,True,True
s2,robust_mahalanobis,460,True,True
s2,robust_mahalanobis,461,True,True
s2,robust_mahalanobis,462,True,True
s2,robust_mahalanobis,463,True,True
s2,robust_mahalanobis,464,True,True
s2,robust_mahalanobis,465,True,True
s2,robust_mahalanobis,466,True,True
s2,robust_mahalanobis,467,True,True
s2,robust_mahalanobis,468,True,True
s2,robust_mahalanobis,469,True,True
s2,robust_mahalanobis,470,True,True
s2,robust_mahalanobis,471,True,True
s2,robust_mahalanobis,472,True,True
s2,robust_mahalanobis,473,True,True
s2,robust_mahalanobis,474,True,True
s2,robust_mahalanobis,475,True,True
s2,robust_mahalanobis,476,True,True
s2,robust_mahalanobis,477,True,True
s2,robust_mahalanobis,478,True,True
s2,robust_mahalanobis,479,True,True
s2,robust_mahalanobis,480,True,True
s2,robust_mahalanobis,481,True,True
s2,robust_mahalanobis,482,True,True
s2,robust_mahalanobis,483,True,True
s2,robust_mahalanobis,484,True,True
s2,robust_mahalanobis,485,True,True
s2,robust_mahalanobis,486,True,True
s2,robust_mahalanobis,487,True,True
s2,robust_mahalanobis,488,True,True
s2,robust_mahalanobis,489,True,True
s2,robust_mahalanobis,490,True,True
s2,robust_mahalanobis,491,True,True
s2,robust_mahalanobis,492,True,True
s2,robust_mahalanobis,493,True,True
s2,robust_mahalanobis,494,True,True
s2,robust_mahalanobis,495,True,True
s2,robust_mahalanobis,496,True,True
s2,robust_mahalanobis,497,True,True
s2,robust_mahalanobis,498,True,True
s2,robust_mahalanobis,499,True,True
s2,robust_mahalanobis,500,True,True
s2,robust_mahalanobis,501,True,True
s2,robust_mahalanobis,502,True,True
s2,robust_mahalanobis,503,True,True
s2,robust_mahalanobis,504,True,True
s2,robust_mahalanobis,505,True,True
s2,robust_mahalanobis,506,True,True
s2,robust_mahalanobis,507,True,True
s2,robust_mahalanobis,508,True,True
s2,robust_mahalanobis,509,True,True
s2,robust_mahalanobis,510,True,True
s2,robust_mahalanobis,511,True,True
s2,robust_mahalanobis,512,True,True
s2,robust_mahalanobis,513,True,True
s2,robust_mahalanobis,514,True,True
s2,robust_mahalanobis,515,True,True
s2,robust_mahalanobis,516,True,True
s2,robust_mahalanobis,517,True,True
s2,robust_mahalanobis,518,True,True
s2,robust_mahalanobis,519,True,True
s2,robust_mahalanobis,520,True,True
s2,robust_mahalanobis,521,True,True
s2,robust_mahalanobis,522,True,True
s2,robust_mahalanobis,523,True,True
s2,robust_mahalanobis,524,True,True
s2,robust_mahalanobis,525,True,True
s2,robust_mahalanobis,526,True,True
s2,robust_mahalanobis,527,True,True
s2,robust_mahalanobis,528,True,True
s2,robust_mahalanobis,529,True,True
s2,robust_mahalanobis,530,True,True
s2,robust_mahalanobis,531,True,True
s2,robust_mahalanobis,532,True,True
s2,robust_mahalanobis,533,True,True
s2,robust_mahalanobis,534,True,True
s2,robust_mahalanobis,535,True,True
s2,robust_mahalanobis,536,True,True
s2,robust_mahalanobis,537,True,True
s2,robust_mahalanobis,538,True,True
s2,robust_mahalanobis,539,True,True
s2,robust_mahalanobis,540,True,True
s2,robust_mahalanobis,541,True,True
s2,robust_mahalanobis,542,True,True
s2,robust_mahalanobis,543,True,True
s2,robust_mahalanobis,544,True,True
s2,robust_mahalanobis,545,True,True
s2,robust_mahalanobis,546,True,True
s2,robust_mahalanobis,547,True,True
s2,robust_mahalanobis,548,True,True
s2,robust_mahalanobis,549,True,True
s2,robust_mahalanobis,550,True,True
s2,robust_mahalanobis,551,True,True
s2,robust_mahalanobis,552,True,True
s2,robust_mahalanobis,553,True,True
s2,robust_mahalanobis,554,True,True
s2,robust_mahalanobis,555,True,True
s2,robust_mahalanobis,556,True,True
s2,robust_mahalanobis,557,True,True
s2,robust_mahalanobis,558,True,True
s2,robust_mahalanobis,559,True,True
s2,robust_mahalanobis,560,True,True
s2,robust_mahalanobis,561,True,True
s2,robust_mahalanobis,562,True,True
s2,robust_mahalanobis,563,True,True
s2,robust_mahalanobis,564,True,True
s2,robust_mahalanobis,565,True,True
s2,robust_mahalanobis,566,True,True
s2,robust_mahalanobis,567,True,True
s2,robust_mahalanobis,568,True,True
s2,robust_mahalanobis,569,True,True
s2,robust_mahalanobis,570,True,True
s2,robust_mahalanobis,571,True,True
s2,robust_mahalanobis,572,True,True
s2,robust_mahalanobis,573,True,True
s2,robust_mahalanobis,574,True,True
s2,robust_mahalanobis,575,True,True
s2,robust_mahalanobis,576,True,True
s2,robust_mahalanobis,577,True,True
s2,robust_mahalanobis,578,True,True
s2,robust_mahalanobis,579,True,True
s2,robust_mahalanobis,580,True,True
s2,robust_mahalanobis,581,True,True
s2,robust_mahalanobis,582,True,True
s2,robust_mahalanobis,583,True,True
s2,robust_mahalanobis,584,True,True
s2,robust_mahalanobis,585,True,True
s2,robust_mahalanobis,586,True,True
s2,robust_mahalanobis,587,True,True
s2,robust_mahalanobis,588,True,True
s2,robust_mahalanobis,589,True,True
s2,robust_mahalanobis,590,True,True
s2,robust_mahalanobis,591,True,True
s2,robust_mahalanobis,592,True,True
s2,robust_mahalanobis,593,True,True
s2,robust_mahalanobis,594,True,True
s2,robust_mahalanobis,595,True,True
s2,robust_mahalanobis,596,True,True
s2,robust_mahalanobis,597,True,True
s2,robust_mahalanobis,598,True,True
s2,robust_mahalanobis,599,True,True
s2,robust_mahalanobis,600,True,True
s2,robust_mahalanobis,601,True,True
s2,robust_mahalanobis,602,True,True
s2,robust_mahalanobis,603,True,True
s2,robust_mahalanobis,604,True,True
s2,robust_mahalanobis,605,True,True
s2,robust_mahalanobis,606,True,True
s2,robust_mahalanobis,607,True,True
s2,robust_mahalanobis,608,True,True
s2,robust_mahalanobis,609,True,True
s2,robust_mahalanobis,610,True,True
s2,robust_mahalanobis,611,True,True
s2,robust_mahalanobis,612,True,True
s2,robust_mahalanobis,613,True,True
s2,robust_mahalanobis,614,True,True
s2,robust_mahalanobis,615,True,True
s2,robust_mahalanobis,616,True,True
s2,robust_mahalanobis,617,True,True
s2,robust_mahalanobis,618,True,True
s2,robust_mahalanobis,619,True,True
s2,robust_mahalanobis,620,True,True
s2,robust_mahalanobis,621,True,True
s2,robust_mahalanobis,622,True,True
s2,robust_mahalanobis,623,True,True
s2,robust_mahalanobis,624,True,True
s2,robust_mahalanobis,625,True,True
s2,robust_mahalanobis,626,True,True
s2,robust_mahalanobis,627,True,True
s2,robust_mahalanobis,628,True,True
s2,robust_mahalanobis,629,True,True
s2,robust_mahalanobis,630,True,True
s2,robust_mahalanobis,631,True,True
s2,robust_mahalanobis,632,True,True
s2,robust_mahalanobis,633,True,True
s2,robust_mahalanobis,634,True,True
s2,robust_mahalanobis,635,True,True
s2,robust_mahalanobis,636,True,True
s2,robust_mahalanobis,637,True,True
s2,robust_mahalanobis,638,True,True
s2,robust_mahalanobis,639,True,True
s2,robust_mahalanobis,640,True,True
s2,robust_mahalanobis,641,True,True
s2,robust_mahalanobis,642,True,True
s2,robust_mahalanobis,643,True,True
s2,robust_mahalanobis,644,True,True
s2,robust_mahalanobis,645,True,True
s2,robust_mahalanobis,646,True,True
s2,robust_mahalanobis,647,True,True
s2,robust_mahalanobis,648,True,True
s2,robust_mahalanobis,649,True,True
s2,robust_mahalanobis,650,True,True
s2,robust_mahalanobis,651,True,True
s2,robust_mahalanobis,652,True,True
s2,robust_mahalanobis,653,True,True
s2,robust_mahalanobis,654,True,True
s2,robust_mahalanobis,655,True,True
s2,robust_mahalanobis,656,True,True
s2,robust_mahalanobis,657,True,True
s2,robust_mahalanobis,658,True,True
s2,robust_mahalanobis,659,True,True
s2,robust_mahalanobis,660,True,True
s2,robust_mahalanobis,661,True,True
s2,robust_mahalanobis,662,True,True
s2,robust_mahalanobis,663,True,True
s2,robust_mahalanobis,664,True,True
s2,robust_mahalanobis,665,True,True
s2,robust_mahalanobis,666,True,True
s2,robust_mahalanobis,667,True,True
s2,robust_mahalanobis,668,True,True
s2,robust_mahalanobis,669,True,True
s2,robust_mahalanobis,670,True,True
s2,robust_mahalanobis,671,True,True
s2,robust_mahalanobis,672,True,True
s2,robust_mahalanobis,673,True,True
s2,robust_mahalanobis,674,True,True
s2,robust_mahalanobis,675,True,True
s2,robust_mahalanobis,676,True,True
s2,robust_mahalanobis,677,True,True
s2,robust_mahalanobis,678,True,True
s2,robust_mahalanobis,679,True,True
s2,robust_mahalanobis,680,True,True
s2,robust_mahalanobis,681,True,True
s2,robust_mahalanobis,682,True,True
s2,robust_mahalanobis,683,True,True
s2,robust_mahalanobis,684,True,True
