run_id,paired,physical,filtered_support_hit,train,validation,test,screen_train,pairs_sha256,events_sha256,partition_sha256,wepl_mean_mm,wepl_min_mm,wepl_max_mm,air_only_count,air_only_residual_sum_mm,air_only_residual_abs_sum_mm,inside_grid,outside_grid,selected,train_count,fallback_bins,occupied_bins,status
312,1902146,1902146,1232938,985706,123847,123385,98087,d0c3cead44389f28ef3391bb4a2c3fdf3c526d7fdad721beed1caeef1fbb1306,f06702e1d0732ddd6627181f09095af84ecf018f94ea2163de3b35fbab446cac,4a649584943fdf474cfd9e9997602f42125d107584efe94a238b3c9529e3bdeb,71.54942321777344,0.0,130.05545043945312,594435,-3303.3301558757125,24245.041854541803,1879436,22710,1827373,1520844,0,1200,PASS
313,1901179,1901179,1233819,986894,122867,124058,98354,45e9bf063488896fc2f6822e5d0055dc1f8ea455ae7829a311fff26a9576cb0e,709146d6c63c4ccc34d881ef5a5a6f4eb947412e4d9ed3165d6402e73f9b8591,2023eab086b67eb21d67444b603f5b1fad6d12342d6b607f621ae1e3118326be,71.53926086425781,0.0,120.4540023803711,593041,-2919.6787031538556,24576.723534557626,1878452,22727,1826860,1520236,0,1200,PASS
314,1900912,1900912,1232727,987253,123455,122019,98472,8c5d43aafd2cc1e434d21f4d47c0ff20f2897e7a8c331138259a2693faaaa64e,296d7df3fb457e3f022666337e644ee8fe77dfdafd17e429886847397e23b31a,19bc27885950f3ef593090df6776d4fa7782a0a84056b076f1c5eee26be2a101,71.56570434570312,0.0,119.73045349121094,593277,-3352.651782874584,24137.533033479365,1877940,22972,1826004,1521460,0,1200,PASS
315,1901671,1901671,1233228,985463,123611,124154,98874,cbcad2ce033628374cbc4f1916917d90c4d58d0d18e8ea8a825fdb24d49d560d,2e4a42ad235fd446f07f4f01946faf34b85fee9a87776eb3f52101acde8e78fb,fbdd8140ef71dc4c6268aee962b5a6383b388a693e7a71bde1dfe21fcb34de23,71.49909973144531,0.0,125.5706558227539,592789,-3481.630378155553,23998.014655572704,1878673,22998,1826017,1520173,0,1200,PASS
316,1900351,1900351,1231012,986065,122012,122935,98238,7c0e58e6164afe58c6957a18958d7f6104d5aed1792799664825eab461e07f54,9c6702c79905c76b6ee4910ad93971def05b7992b60b18af4393b1d02bc76765,a3cf404e6127a6322698a614430d7dc803f61d80722c752994c14f34c1d104a6,71.54167175292969,0.0,130.06900024414062,593729,-3224.927123454491,24305.76309969555,1877467,22884,1824741,1521185,0,1200,PASS
317,1898862,1898862,1231017,984667,122786,123564,98954,2b48507e95e291b09b213835e337f86f2a16eb6776b914b69f4364c75e7fe316,f31b85566bc632d3c7fb387030ad9755fb4c0ede58173e40f6bea74975c50d9c,ed1ebb3eb7275454ffc9d2e6e4b90c9d5f4ef118bc22457b419edb8138a9247f,71.59169006347656,0.0,123.3122787475586,592806,-3090.2693414644173,24444.935948691207,1876272,22590,1823823,1518163,0,1200,PASS
318,1899717,1899717,1232031,985923,122979,123129,98195,7b6f21b180ad98b4325aca5e5906512f7d68d972f755d2f2e5c4cb94b7a3ad67,70695c8a34d7441cfbdfcc5fd251dad0c9adb0b74376789c80a7dd6e7cfef6f8,e96be04a15dd4901c1d7918c977ef1431793a14a301da5abe9bfd1bc85e697a5,71.55400848388672,0.0,115.93534088134766,592578,-2995.254635473163,24513.738318253032,1876845,22872,1824609,1519930,0,1200,PASS
319,1901913,1901913,1233505,986688,123361,123456,98681,1682fe3dc3e101510a5242615282ebdb84cdee285b24cdbd5b00ea04c18eea72,9e398afef43f5c6fc1605844ef79189a959214263c2fecb0226c04eddddb23ad,9e4c4a34c133ea066cd965e508338d212a34d51067a688a10ee4a62e884f0e17,71.49705505371094,0.0,126.73634338378906,594380,-3557.4760833505593,24053.351437341124,1879151,22762,1827885,1521822,0,1200,PASS
320,1901687,1901687,1233121,986263,123864,122994,98882,c2858c7402628fc1808d38f3b2ce40b1c1a2c435c795da97408f111c87fca19e,b007b5899fca5f7e77fbd02cc2a664cbfcffa36cce8800c5eae854730be6abc1,e15d90a39e60db7095da4c30dad037f391962caa0686e1599816bd9301602913,71.53536224365234,0.0,126.32463836669922,593054,-3312.7797068172467,24120.928246955686,1878713,22974,1826175,1521070,0,1200,PASS
321,1901790,1901790,1233718,987286,123342,123090,99169,690e4b756d81cd93bd0b51cf105a7cebf0764a6847a2548f00a1913421f7289b,4fec74b89528e54b624637730935130e53c180ad12ab63c8e4cefba155b7f933,007a4cda0e8161242223a7f74dec3306649c9aa8f1a918d9cda35765f7499c90,71.58619689941406,0.0,121.65866088867188,593928,-2996.6474942240066,24485.127335398676,1878989,22801,1827646,1521821,0,1200,PASS
322,1897808,1897808,1230761,984883,122497,123381,97961,1c543e5f194f5b73c4d9d15165af628ec3720dc096701284a88f8945404aaa2b,a4664f0a548aaca059c9e0ca3b48685c7c587ec7a228e64e8f59c24608675700,2b68562d56d086703b7bf7e58ab89662e715eea6808a31149f83cdfffabd2ee3,71.50338745117188,0.0,127.20390319824219,592584,-3276.32112881803,24232.35571252177,1874970,22838,1823345,1518239,0,1200,PASS
323,1900166,1900166,1232772,986123,123340,123309,98486,6969cc65b3a9962b487a1578188919277b9eba9cf061b92a6548129c67c447e4,211f62d504c540d052aa2f13091d395e4b16c8b5f098e6d1ee011ac6a4cc8565,0f935c6ccbfe9b58b14750bc78a4ea2b8d515cb5bd4ded1622824be9d34a7ef5,71.47209930419922,0.0,120.72621154785156,592834,-3215.0927129510033,24258.960698615454,1877498,22668,1825606,1519736,0,1200,PASS
324,1898335,1898335,1231824,985432,122622,123770,98388,85b572e47782a7b68b867395542f09ef08cba18fa05cc88c2b6ab6c05e591bf1,ac4998f6bafe0c6b41715cf3c1d45e0b073c89b0b4dd67669a681a193952e4a0,481067e8bed90e75d6dc423e27e0016f27d8af9290739d3d6b2969123e73931a,71.5801010131836,0.0,125.4828109741211,591269,-3234.7034839465377,24157.532375832372,1875457,22878,1823093,1518864,0,1200,PASS
325,1899916,1899916,1232151,986338,122970,122843,98287,5a8bc04144b801bb2d2058916b9fd1f031111cb176d213445901cda66d4ada5d,530f321e845709195d7de01a5a4e712519a704c574bfb0551d29f29587a13465,2198c1176c3c45f236c46cb504ca4ff12f6eddff5181dec73eb9ecfd2128db89,71.5772476196289,0.0,122.42532348632812,592675,-2824.5958963827507,24702.35036459025,1877010,22906,1824826,1520622,0,1200,PASS
326,1899331,1899331,1232185,986730,122484,122971,98453,e7203a8057357d02ed3f1836ea3165594e81ced4bcb8760301ab816ba6c57b98,6eeb11ebac634721f77f531e11c31c713b111049ba980d6cad8b823aa9ed55d5,2c00e43853ff5f0505859fca94473bb155e0f0a98dd4e959c252a50327c509d6,71.52830505371094,0.0,116.205322265625,592620,-3218.4837534848775,24216.482927496043,1876371,22960,1824805,1520855,0,1200,PASS
327,1902250,1902250,1234962,987578,123611,123773,98675,038a22f61694b77ac4e53661c6c6e132b96708d4c274ee6fce279f4e2403109d,d328476e915dcbdcd38f59168ca0cb6756cf8d0a819cab97087c4f985eea9cd7,a2f12dcbc93d1f76082cc782e5b7fc2c9b4ef58f22b33dacbf6dbddeff503af4,71.52342987060547,0.0,124.85740661621094,593254,-2990.6262200642814,24497.96904871786,1879474,22776,1828216,1521352,0,1200,PASS
328,1896823,1896823,1229233,983553,122807,122873,98888,c27a074219798b470d8e8904e213e511a91175d60edb46240071bf55cdb8b118,dff07beb28fa204b04ca93b19965c93c3a41b05bb514ba3db952c60ed7f66cdf,2b26eab6627339879305f693fe0a6da2c063c770b9ca664f1c3b64c760e207b5,71.52336120605469,0.0,126.30204772949219,591597,-3262.263750726247,24213.119017453188,1873899,22924,1820830,1518143,0,1200,PASS
329,1898710,1898710,1230786,985132,122432,123222,98689,e18283201d933c93de8eedec2cd0bd0296af1b5859718a08bd96ba246ae95c8f,2d030abba2eb4614bfe26be8392688d6f4e17b67bfc9f167d5c93d6bb13c43c9,7508ec062b9c65a8d6e302f7aa3d642590a40d0d9cd24437d7c627cec0bc0f1a,71.54694366455078,0.0,118.89933013916016,592633,-3564.809827733502,23944.66360435085,1875744,22966,1823419,1519562,0,1200,PASS
330,1898628,1898628,1231360,986020,122605,122735,99312,54ffd683148f5364dc381e9d870f8f972c3ad12c39933c129cc92420c2d48005,dce99e3abf198fabfc9742933898bec2a839dbf2542f70bf7ff93374ceb62e50,fb8398b8e36a487953721758b3b8df1a0b66db4667e40f610b4309a3d31d3938,71.55093383789062,0.0,131.49745178222656,592593,-2970.0648100174203,24535.800307106496,1876046,22582,1823953,1519511,0,1200,PASS
331,1900671,1900671,1232580,986667,122685,123228,98383,ec64e1a30e6ab9af66aec4b29a82b8c60f7c1d137057e741b6f2367fefed7c69,e9190a59117cb5efc03ba0224ee46f8f50ef18640bd7997124a6789d2bf83db6,5599161852bbf4ee23ec97b98cc7493a2ff1b7336060f41db5ac11777e4b9f97,71.51483917236328,0.0,115.94456481933594,593451,-3133.407242182795,24321.373756635927,1877994,22677,1826031,1520952,0,1200,PASS
332,1900378,1900378,1231057,984674,123282,123101,98569,bde3160c637aa887a6b1013e2d6cb523ef0f9ae2a03d624e5e96b88e027c6695,dfa1d7d56a62992a7d016ab0eb1f86a877545e282803ce652f38aa52b2bccfce,1a6665a90a009270ee19bbdb2f07b932b97803f02d71e987aeebf8c214e026bd,71.56859588623047,0.0,117.9848403930664,594212,-3144.3503395017256,24367.34414276642,1877414,22964,1825269,1520029,0,1200,PASS
333,1899143,1899143,1230467,984843,122816,122808,98788,101a3475525baefae12895f748e77033d92a2ef55b99981a0acfc437c614dfd6,d65db6ecb4dbb9f947535ce7ceced66be2c80dcddee5509e28cbb8e5fcf927b8,3d4183f2c0d1df814051dcc0896bcdcd7ee18c5482a7f3f62de7288099f5c324,71.53675079345703,0.0,127.76364135742188,593510,-3242.3043558467734,24252.354283126457,1876639,22504,1823977,1519681,0,1200,PASS
334,1900216,1900216,1232886,986066,123477,123343,98565,e8287c068022b998874c85b082c86faef8ea31f30c6fe54ab5b25a6b858f5398,c21f36ae0ad2647b9ff1012617d32522e9d49e187be310637f6c5766bdc038a6,2a5b37d9ed9df93b582feb840fa7d5c63c0984e69052a417321029e29a5edd83,71.56248474121094,0.0,127.4422836303711,592529,-3210.1873232090243,24287.656781488025,1877714,22502,1825415,1519606,0,1200,PASS
335,1902628,1902628,1233768,987003,123332,123433,98482,fadb7acf132267c7d5c1c5286dc3251d027d8ce041edc808e2a3a740c96c3c7b,2d8d2c4eb3a4b8b1a9255182b79d275a85dce090842d0f633f4b1efbb2c2c617,6322139c265611e82cc19b6826bd6793db15249125bbf46c2ad913a88fdd4ccf,71.53550720214844,0.0,121.83869171142578,594043,-3434.964485369688,24146.135139928174,1879821,22807,1827811,1522326,0,1200,PASS
336,1899501,1899501,1232108,985531,123210,123367,98665,2ded7d4548c5fe5242b26ebd1ae73bcc2575452241e13a2b2e569e4f95530c82,09fd3fd2d0b94b91ce058cbb02b99206f9659ac41cd7548d5c5dcbe978a2f8d5,0c84e4dd009533ecfc5e06e93e8a878de95db6115e26bcae9aa7ed135d163f13,71.57088470458984,0.0,121.01760864257812,592262,-3281.4233409186463,24206.05730893506,1876764,22737,1824370,1519202,0,1200,PASS
337,1897786,1897786,1230445,983686,123508,123251,98236,43e60f98628d6ab24983e3b1eb00af50553d9a2aabd604ad30c6b243bb851a76,88b52162e7773a6d2dc5e46ff2430184a65ab2c943ce4d58f790e4092dac7302,b1315764d61d5696875198de28976cf42fea035df53c2d1957446f4940f83d65,71.55133819580078,0.0,117.95587158203125,592566,-3488.432402940928,23998.281167234418,1875090,22696,1823011,1517637,0,1200,PASS
338,1900267,1900267,1232074,985278,123187,123609,98360,a98cb691b19d52baadd57a747c3d859a0e8784bb8e2c4369bd9f13e359e8d742,05bd9571db4c57f277e47b4aa7d6a733af1c69e0305bf36fdf8cb59640318f49,56ac5755f64176a94b238d40920db8f95ac0ef49345b150cc6457b34f7db41d7,71.5441665649414,0.0,130.29351806640625,593298,-3252.467901379765,24287.200645006327,1877512,22755,1825372,1520239,0,1200,PASS
339,1900998,1900998,1232908,986160,122944,123804,98875,9cb8e8f44e448324cdcb372a1702a4389ad5dbe1e09088f1ce9f6f3df5ba32d6,a5e7593730cf97fc04f0662f292d2583df78c0724990e063b2635bc53f7f4f2f,29a0f0e3a098084fcccabc2743488bfe61a2b5c9b873791233c83b88b902f8b5,71.52454376220703,0.0,117.13877868652344,592922,-3418.38336935393,24053.940377849256,1877901,23097,1825830,1521162,0,1200,PASS
340,1900009,1900009,1231899,985227,123619,123053,98210,d923cc267a40486f0647bceabfce78a1494ad1a057adfd3cdf3303cd2bccbc8d,e8722f31c9ccac1089f674f135fe81c09383080873db32d1544ec1c7617b13e6,5e322382e5f5a04e747114daaff1656b9e3102018acca66cedbebecb5516a9d0,71.54280090332031,0.0,117.57263946533203,592870,-3278.9477394929113,24198.812375534115,1877151,22858,1824769,1519890,0,1200,PASS
341,1899713,1899713,1232625,986328,123236,123061,98260,f0d6188d58e928d711db18e2750a84356be72f9213b2912d5ee512d0c5f2caa6,1eae7d7bcb204339a984cf527b45e279960fd9a1df4b1d4ba11e56af33bf8187,bd0289b3f76a2b1d81558f79f75d2c54f6b35ba790728800359f115383f69841,71.58145141601562,0.0,126.02045440673828,591752,-3378.8691695215225,24072.540602474477,1876893,22820,1824377,1520609,0,1200,PASS
342,1900276,1900276,1232417,985783,122812,123822,98582,974ef2d77f9e20f28219ac9ca1fb22253d8e5a27714fba6404c57a2201094631,a5a6a64732e4befae2c6ffc7fbeab27ac2b23e091f6b997b23de45cf5df2bb0c,d49e42ad961a1fb1ddc1f5d7f1a3cdc28366374d29660dce2b4f1d3221c03a68,71.54939270019531,0.0,118.97510528564453,592927,-3373.949037671515,24110.77296307779,1877891,22385,1825344,1519645,0,1200,PASS
343,1899405,1899405,1232575,986271,123130,123174,98542,8fa947b6f227d9a1ca4b4d17e2d7a3d7457c216a87701d6f049222ad263e0904,bc80778b7a8f61ac7d29c41f2eec40ae4a6421e0c08328ba67fa46aa8528ab25,e9be59dee2e814b4f73e4c53e0bccf61a8cc0fa4ff5b858db960f61002def58e,71.5262451171875,0.0,116.3943862915039,592713,-2954.7554102568697,24518.01890018456,1876597,22808,1825288,1519485,0,1200,PASS
344,1902081,1902081,1233980,986884,123273,123823,98613,9fb3890e4f974ac649191470fabf122d76b4ea919549d44fc1beda31ccb26af1,a987336802f29638b9b73b783ea14a8c03456e1497031277bf7bded58b174371,5bef3419de4016dd67a263b50c5c653359bf12121d26085698c8fb11678856e5,71.52368927001953,0.0,121.5219955444336,593387,-3327.963197093393,24210.89630042498,1879254,22827,1827367,1521405,0,1200,PASS
345,1904305,1904305,1233930,987658,123161,123111,98898,911024062ec0b3c78e7e7dfca49993f8b3bfb5e46c47e754a90a7503e7beeaf6,644f3091c78ef3a91c8b1c418016ec30a5f96436a7177c6eeec9b774b8a54f16,9461e13ed83e85923fd614c3dfcdace50db562ca3573c5f6f98ab8dbad022d35,71.58179473876953,0.0,128.77487182617188,594841,-3537.665804943616,24028.228885217253,1881264,23041,1828771,1524283,0,1200,PASS
346,1901483,1901483,1234001,987073,123366,123562,98837,aed1d21f14d7469d94f60d3203be196da77f66f1fda482018b758f0abf05cb3b,eb204207a97f4c05e837912bc3b0ca71826687f987324cf22595dc3c787d2f43,505ceed237636ebc0d3fd3d7eae4dccb8c3c458522664b167b26dbd2d9e4545a,71.54415130615234,0.0,118.36710357666016,592429,-3497.6542731064856,23947.84972982604,1878651,22832,1826430,1520863,0,1200,PASS
347,1900525,1900525,1231485,984886,123191,123408,98518,a19d360beb0b3a2315df180ee42bf818e10a6d85af46436de0fe1dba0d224d59,81bdfb1e1009953054696e019006c97b897716c484421faa3398c31b8ac1f735,adef5bd3a1542de6ce9803ee4285c36d22b65e007ae26c4dd190ab85e679949a,71.53606414794922,0.0,122.78638458251953,594593,-3179.575461456536,24317.60131230157,1877966,22559,1826078,1519832,0,1200,PASS
348,1899939,1899939,1231680,985686,123114,122880,98856,b68fa7c2aa7029cc93f82ddc725efd247fcc0a942d7fcf8f598c8491f947495d,6d968f6f163a6f6a64dfc5bfc655e6d49eeabb83f18bf188131f229eca573ed8,c090d3261c6cd6aaf274465c7840eab3bd4c05e80e93495821c0768ecead3202,71.55113220214844,0.0,117.62130737304688,592870,-3433.8550161368876,24057.565557427686,1876974,22965,1824550,1520161,0,1200,PASS
349,1898926,1898926,1232383,985392,123522,123469,98168,20e3492949fcfc0c82584d407255e99e5af47a8ff11bd102f50a1a47630d1f98,e8c2a0a129da1a45a1ad44fbdc604f12c2a3c6a35dbd5ed70ff62a0628e61f2f,c39c006de848d68d6eab6320ed5ea1f97f2c2ddfb6c274f3d437c9bb025ee799,71.55943298339844,0.0,118.85284423828125,591321,-3514.902077238292,23941.32364331893,1875845,23081,1823704,1518812,0,1200,PASS
350,1899380,1899380,1231346,984964,122858,123524,98944,aa5a8dd28d06e3de4bf1e26ad5047ef700ac3912dda4817abc94914e8abfdac5,0b5c300598dadab8eacd826e97bd8e30f0c5a98069a942cc43809960d90eb733,5dc53d9b8c9ecf66b94073bdd77217798685b6f8cb164210e15cf8fe2edbc7aa,71.59031677246094,0.0,123.48612213134766,593071,-3281.041233892838,24246.49968922519,1876590,22790,1824417,1519747,0,1200,PASS
351,1901053,1901053,1232122,986072,123108,122942,98994,3ae476c4ed8cd15cd7094b2add0de4f77277b9b2e5500606441ae1f79c8eadd7,4dcc3dc78c68fa548559a8cf02c64d3b7de62cf03497835978c682ad4109997c,c1392cabade4e78ee6fa132d09229d38a4c98e206c86c9eb8ac7a1c6b799b29b,71.48544311523438,0.0,115.00658416748047,593723,-2986.6965344406417,24522.07941998142,1878306,22747,1825845,1520870,0,1200,PASS
352,1899836,1899836,1231686,984591,123246,123849,98452,ed2206783956c72fde5afb8f8c30a7515d665b9bbe923b6c9137a458a852a9ef,7c2811b884d7586cecb0db54c7fa3933e0e062bdacc5668ce3577fcc0bcafae3,d67955574c39b5aa6a58246a1176e26e3707f93c03021f735de86e226e5b4d3a,71.580810546875,0.0,123.48710632324219,592657,-3325.7587989084914,24130.21636957209,1876995,22841,1824343,1518640,0,1200,PASS
353,1899675,1899675,1231246,985346,122913,122987,98925,c97c7bde883ba94c6cb6fbf21e8392b5a8d5b0676dc5078a4ab4e7665c2474bb,674b85157ccf44f537caaa0f235ecabfb281d713e5ca7d968d4e8c6c1b72b7cb,46efd9c5b13151048190edcab802694d78a70a65aac15ca4764459803b5ed0bf,71.56414794921875,0.0,130.26126098632812,593295,-3457.412526751901,24078.6276162894,1876891,22784,1824541,1520259,0,1200,PASS
354,1902045,1902045,1233616,986452,123873,123291,98448,b0ace966fadbce3cac13b94eaa532f73d25dc45e516428208ce499be388d56f1,a9cf7f481537e6781dc93aee19c7dd1a4ba5c1a2624eb9588a264f15abeb903a,4215de3a80096a10821f7e1fc423c9e82ef5167ee7c2b6672367bb5f3a1e387c,71.54944610595703,0.0,118.66517639160156,593458,-3201.489867023237,24312.231927377958,1879151,22894,1827074,1521611,0,1200,PASS
355,1901364,1901364,1232563,986972,122833,122758,98816,4a0db4b853d248a77ba1204603bd269b7f35c945b275ab3301b8877f441cdd90,0b48f5e349e19a93c4752ef0aa7b486cd0d78e6ed8f39f30da93228fe71672d5,dbf634ceecab0598e40d5c0aac18167befbb97d4724893d4cad402248065b5d2,71.49529266357422,0.0,119.51314544677734,594074,-3424.6744817152203,24126.0937660701,1878347,23017,1826637,1522222,0,1200,PASS
356,1898326,1898326,1232004,985664,122987,123353,98688,cedba11ac7ef719b8169c9b6344c5f6d4cf94f74336f5758ae833188120d0913,5f29157acc0978b8ed107f0af26f5f61b114917e2ea85647ba8970eb5c69a2aa,62d7bcd591606b81adef1eb61d7a56e1c1e46935847ad7d4ecf5c8a543c01e05,71.54170227050781,0.0,121.76879119873047,591425,-3510.0554295343045,23897.45752896482,1875502,22824,1823429,1518627,0,1200,PASS
357,1901033,1901033,1231576,985193,123248,123135,98424,4f3d16fbfdff1dbd2e05606e005282e7838ce9b16067f577b5a4bee090327797,79e7fdb40a5dafcb945877b19e476d003c40b4066490535c7347d8c9c98d7e52,245b8170faf7bc305c8a8dcaf9034ea673e34a2a5443c22b17521f367db4e3ad,71.52950286865234,0.0,122.76441955566406,594532,-3529.1536081315903,24016.613766837072,1878543,22490,1826108,1520740,0,1200,PASS
358,1899304,1899304,1232332,986252,122995,123085,98476,52115bdd40e74019ab40864468f1648251556164338d6bb0f228ddd5ba3b64fb,bb090b6c6c353ee301b31251fedf754325859149b8c4fa141198a82971ee457a,0ed6bd40c02f4959eb821437247a26c9cc4fbeeec722435ab209d0080aae8317,71.529541015625,0.0,116.25761413574219,592855,-2667.5450877761123,24762.122901516435,1876621,22683,1825187,1519805,0,1200,PASS
359,1901033,1901033,1231961,984952,123301,123708,98839,ed3f26033734c03d8a4dc487a86d9a3e6912c6e5163c2dd27663da0531d74cb7,4ce1f1a1526398f7878d8ff41c75f400f6424bd82ad79d2e1015616cdaee8d5e,2969b8ecd07c5d2f99b5f4810ec3ec85a69c111c5e1327066c088761207cf81a,71.53321075439453,0.0,126.86384582519531,594457,-3473.3107136917743,24039.263329179077,1878055,22978,1826418,1519737,0,1200,PASS
